168	123	128
128	123	95
209	214	243
209	183	168
168	214	209
168	183	147
147	123	168
190	214	168
95	123	90
238	256	248
183	209	213
213	196	183
95	90	78
78	90	58
255	250	233
184	180	200
200	180	191
207	190	184
184	200	207
128	124	156
168	128	156
156	190	168
124	137	156
184	190	156
114	90	123
123	147	114
114	134	105
147	134	114
116	120	109
126	120	116
105	134	117
326	319	312
299	296	309
271	267	243
290	267	271
243	214	247
250	269	247
247	269	279
243	267	235
236	213	235
235	209	243
235	213	209
286	267	290
151	145	141
175	173	155
169	171	176
215	216	206
206	208	215
256	238	246
248	256	261
210	208	192
192	173	175
185	173	192
175	196	192
192	196	210
210	196	223
196	213	223
223	213	236
223	226	210
238	226	223
236	246	223
223	246	238
11	18	25
57	76	65
39	41	26
101	124	102
95	70	102
102	128	95
102	124	128
103	104	115
94	104	103
93	76	81
308	307	325
325	307	318
279	269	292
318	307	300
274	255	265
162	180	184
184	156	162
162	156	137
180	162	165
191	180	174
180	165	174
212	217	220
240	255	233
245	240	231
30	19	12
50	63	62
59	54	72
47	70	64
95	78	64
64	70	95
58	90	69
69	45	58
46	45	69
71	75	62
62	63	71
120	126	132
141	145	132
108	109	97
116	109	108
121	111	106
106	117	121
285	296	299
299	288	285
285	288	280
285	280	273
260	247	279
260	271	243
243	247	260
224	247	214
214	190	224
190	207	224
250	247	224
233	250	224
224	207	233
258	235	267
236	235	258
273	272	281
281	285	273
296	285	281
145	151	154
146	155	158
158	155	173
175	155	159
159	196	175
183	196	159
159	147	183
159	134	147
138	117	134
134	159	138
138	159	155
121	117	138
138	155	146
172	173	185
171	161	172
172	158	173
161	158	172
169	176	182
204	206	216
259	272	273
259	258	272
259	246	236
236	258	259
263	261	277
277	261	270
270	288	277
280	288	270
270	261	256
225	228	216
225	216	215
222	208	210
210	226	222
215	208	222
222	225	215
185	192	198
198	192	208
198	189	185
208	206	198
51	70	47
7	11	17
17	11	25
25	32	17
76	57	68
68	81	76
68	49	61
57	49	68
52	41	39
39	49	52
52	49	57
52	57	65
79	93	101
79	76	93
65	76	79
79	67	65
80	102	70
101	102	80
80	79	101
67	79	80
65	67	56
56	52	65
41	52	56
110	104	96
94	85	96
96	104	94
93	81	91
94	103	91
130	125	115
107	103	115
115	125	107
93	91	107
107	91	103
308	325	315
315	292	308
298	283	287
318	300	310
293	283	298
298	310	293
293	310	300
274	283	293
291	300	307
291	307	308
308	292	291
291	292	269
220	217	227
249	257	245
251	264	249
249	264	257
266	264	276
257	264	266
170	164	153
167	164	170
144	153	150
150	153	164
160	165	148
166	174	160
160	174	165
148	165	142
142	165	162
142	162	137
137	125	142
142	130	148
125	130	142
217	212	203
197	195	203
254	265	255
255	240	254
254	240	245
254	266	265
245	257	254
257	266	254
245	231	237
237	249	245
221	218	231
233	207	221
221	207	200
200	218	221
221	240	233
221	231	240
38	27	44
54	59	44
53	50	38
38	44	53
53	44	59
63	50	53
53	59	63
63	59	73
83	71	73
73	71	63
73	87	83
72	87	73
73	59	72
1	8	3
15	8	1
20	40	23
31	40	20
20	15	31
8	15	20
6	22	12
45	22	34
23	40	34
58	45	34
34	40	58
29	30	12
12	22	29
29	22	45
29	45	46
46	30	29
55	40	31
55	64	78
55	78	58
58	40	55
66	54	46
46	69	66
72	54	66
90	114	88
88	69	90
88	114	105
88	66	69
72	66	88
105	87	88
88	87	72
75	89	86
98	108	97
111	108	98
97	86	98
98	86	89
82	89	75
75	71	82
92	89	82
82	83	92
82	71	83
141	132	135
135	132	126
143	151	141
141	135	143
143	135	136
143	136	146
146	136	131
131	138	146
121	138	131
127	126	116
127	131	136
127	135	126
136	135	127
117	106	99
99	87	105
105	117	99
99	106	92
92	83	99
83	87	99
335	328	336
323	335	333
328	335	323
294	306	290
290	271	294
313	323	306
328	323	313
306	294	313
313	294	305
336	328	321
328	313	321
321	313	305
282	260	279
305	294	282
271	260	282
282	294	271
272	258	278
286	295	278
267	286	278
278	258	267
289	281	272
272	278	289
289	278	295
296	281	289
312	295	304
304	295	286
301	286	290
301	304	286
317	304	301
169	154	163
163	171	169
163	161	171
151	161	163
163	154	151
179	176	171
171	172	179
179	172	185
185	189	179
199	204	194
206	204	199
199	198	206
189	198	199
194	182	188
188	199	194
189	199	188
188	182	176
176	179	188
188	179	189
253	263	252
248	261	253
261	263	253
262	270	256
262	259	273
273	280	262
280	270	262
256	246	262
246	259	262
228	225	232
225	222	232
42	32	25
42	51	32
7	17	21
21	17	32
67	80	60
51	42	60
70	51	60
60	80	70
61	74	77
77	68	61
81	68	77
77	91	81
84	74	85
84	85	94
94	91	84
91	77	84
84	77	74
129	119	133
122	119	129
122	130	115
129	130	122
148	130	139
139	130	129
101	93	113
93	107	113
113	107	125
113	125	137
113	124	101
113	137	124
330	315	325
268	291	269
268	269	250
268	255	274
250	255	268
276	287	275
275	266	276
265	266	275
275	287	283
275	283	274
274	265	275
177	167	170
157	150	164
166	160	157
157	167	166
164	167	157
197	203	202
202	203	212
205	200	191
191	201	205
205	218	200
211	212	220
211	205	201
211	202	212
201	202	211
230	227	241
220	227	230
231	218	229
229	237	231
54	44	37
37	44	27
46	54	37
37	30	46
37	27	19
19	30	37
5	3	10
10	20	23
10	3	8
8	20	10
16	6	5
22	6	16
16	10	23
5	10	16
23	34	16
16	34	22
2	4	14
47	64	43
43	35	47
64	55	43
43	55	31
14	35	24
31	15	24
24	43	31
35	43	24
111	98	100
92	106	100
100	106	111
100	89	92
100	98	89
152	158	161
152	161	151
151	143	152
146	158	152
152	143	146
121	131	118
131	127	118
118	111	121
118	127	116
116	108	118
118	108	111
306	323	311
317	301	311
290	306	311
311	301	290
332	334	327
279	292	302
292	315	302
329	334	336
336	321	329
329	327	334
303	295	312
303	289	295
312	319	303
296	289	303
319	309	303
303	309	296
333	331	324
324	331	317
317	311	324
324	323	333
324	311	323
320	331	326
317	331	320
320	304	317
320	326	312
312	304	320
228	232	242
248	253	244
244	253	252
252	242	244
244	242	232
18	26	33
33	26	41
25	18	33
33	42	25
13	4	7
7	21	13
14	4	13
67	60	48
48	60	42
48	56	67
42	33	48
41	56	48
48	33	41
110	119	112
119	122	112
112	104	110
115	104	112
112	122	115
144	150	140
140	133	144
129	133	140
140	139	129
322	330	332
315	330	322
332	327	322
322	327	314
322	302	315
314	302	322
274	293	284
284	268	274
291	268	284
284	293	300
300	291	284
181	177	170
187	195	197
187	181	195
177	181	187
166	167	178
167	177	178
177	187	178
178	174	166
149	160	148
149	157	160
148	139	149
150	157	149
149	140	150
139	140	149
239	230	241
249	237	239
237	229	239
239	229	230
239	241	251
251	249	239
219	229	218
218	205	219
205	211	219
219	211	220
220	230	219
230	229	219
1	2	9
9	15	1
9	24	15
9	2	14
14	24	9
297	302	314
305	282	297
297	282	279
279	302	297
314	327	316
327	329	316
305	297	316
316	297	314
316	321	305
316	329	321
248	244	234
234	238	248
234	226	238
234	244	232
234	222	226
234	232	222
28	35	14
14	13	28
28	13	21
47	35	28
186	178	187
191	174	186
174	178	186
36	51	47
47	28	36
32	51	36
36	21	32
36	28	21
193	201	191
191	186	193
197	202	193
193	202	201
193	187	197
193	186	187
